PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Group_Size,Is_Alone,Ticket_Type,Cabin_Deck,Lifeboat_Assigned,Satisfaction_Score,Baggage_Weight_kg,CheckIn_Duration_min,Pre_Board_Rating,Medical_Condition,Travel_Insurance,Booking_Lead_Time_Days,Meal_Preference,Port_Distance_km,Companion_Count,Room_Service_Spend,Bar_Spend,Spa_Spend,Entertainment_Spend,Total_Onboard_Spend,Customer_Feedback_Len,Is_Repeat_Passenger,Loyalty_Program_Tier,Emergency_Drill_Attended,Cabin_Number,Staff_Assigned_ID,Survey_Completion_Time_sec
1091,0,1,male,13.864719237866696,1,1,168.4212766803718,C,3,0,Standard,C,nan,3.0,29.613346311712466,14.08549171442391,Excellent,None,1,118,Standard,52.55189299225593,2,37.835158299036785,0.0,41.620142458688925,15.918837823649323,95.37413858137504,150,0,Silver,1,A11,103,336.7054545576789
1092,0,3,male,54.159250258983135,1,0,17.410968432202928,nan,2,0,Premium,nan,nan,3.0,42.33934041294402,5.174497128232055,Excellent,None,0,106,Vegan,11.934055210036522,1,0.0,17.53092056188542,9.627102155812846,79.70352476290428,106.86154748060255,423,0,Gold,1,A54,105,398.28281667219596
1093,0,3,male,26.821153934022394,1,1,11.18158126258551,nan,3,0,Discounted,nan,nan,3.0,32.27659542200659,2.824681551135882,Good,Minor,1,73,Vegetarian,6.505856454605477,2,0.0,14.768490815243137,29.398007569942493,59.36665194906461,103.53315033425025,253,0,None,1,D57,104,362.58368263768875
1094,1,3,female,,0,0,8.404355206483936,S,1,1,Discounted,C,L3,4.0,18.101491150333054,15.720465238037391,Excellent,Minor,0,26,Vegetarian,60.42972097105874,0,0.0,19.831782046539985,2.5394361505511918,91.97278666545269,114.34400486254387,187,0,Silver,1,D31,104,381.74411612630456
1095,1,3,female,14.249652309246386,0,0,0.9555514158996835,C,1,1,Discounted,F,L3,3.0,14.319271317945704,13.004241035748192,Average,None,1,20,Vegetarian,6.020369776008449,0,0.0,0.0,18.055486431798965,120.84033281553575,138.8958192473347,328,0,Silver,1,D20,104,318.59811965908233
1096,1,2,female,35.70002093520401,0,0,11.550318998025826,Q,1,1,VIP,nan,L3,,11.854750354820546,16.49925475885373,Good,Minor,0,64,Halal,288.96656681691996,0,0.0,9.99405236220936,40.307556265662676,44.95030257622362,95.25191120409565,31,0,Platinum,1,C67,102,331.310706576727
1097,0,3,male,26.516632613442788,5,0,4.896276825621469,C,6,0,VIP,B,nan,1.0,45.47548456457457,17.43063845043658,Poor,None,0,104,Halal,10.133503603387446,5,0.0,78.19720684089226,34.80001185945887,144.31531562475413,257.3125343251053,270,1,Silver,1,B38,105,315.3310653984825
1098,0,2,male,23.436207870735423,0,0,6.616993316478259,S,1,1,VIP,nan,nan,1.0,36.95609443091296,21.239479790539605,Poor,None,0,10,Halal,45.087579804828906,0,0.0,24.28491353708467,50.633677897570344,80.34517508813617,155.26376652279117,484,0,Gold,1,C24,105,300.26045190297134
1099,0,1,male,45.64954995804668,1,0,109.24672429975081,S,2,0,Premium,nan,nan,3.0,47.182029717394435,15.2696021265289,Poor,Minor,0,83,Jain,26.498262115123122,1,440.2191718143146,28.63462412164867,62.97760566304842,92.7436198132182,624.5750214122298,396,0,Gold,1,D51,104,344.5316988041463
1100,0,1,male,35.30985020544108,0,0,58.21926113300056,S,1,1,VIP,nan,nan,2.0,32.14813125717244,29.61677808659544,Good,None,0,67,Vegetarian,6.755856599710944,0,39.40576246611804,45.0761981587257,44.50841892005143,102.10085598386055,231.09123552875573,4,0,None,0,A52,104,268.73988365956797
1101,0,1,male,14.467369801895114,0,1,7.184153015022476,Q,2,0,Premium,nan,nan,2.0,26.303039667271065,16.532049274926063,Average,None,1,24,Vegan,1.4119449251295446,1,50.10998177579399,0.0,33.40456735584846,100.00972947863846,183.5242786102809,458,0,None,0,D83,101,413.122938960878
1102,1,3,female,,1,1,2.6113107423943727,S,3,0,Discounted,E,L4,3.0,7.68724200369002,24.212395222836058,Excellent,None,1,5,Halal,48.7400108505234,2,0.0,3.4877047458748165,0.9670965234828768,76.64561145675931,81.100412726117,329,1,Silver,1,A73,101,244.31922193870358
1103,0,2,female,16.28504427823257,0,0,25.292742807139476,S,1,1,VIP,nan,nan,2.0,35.223902669571345,3.3358109973787577,Excellent,None,0,67,Halal,82.19048660992253,0,0.0,0.0,22.96938617627225,64.31464366720253,87.28402984347478,307,1,Bronze,1,D73,103,348.6832871950295
1104,0,3,male,32.43552092802617,1,0,0.8314408220465793,S,2,0,VIP,nan,nan,1.0,31.199394189570402,21.748697647753126,Poor,Minor,0,58,Vegetarian,92.26296871643152,1,0.0,9.759797051743483,1.1527998721944812,8.067294626606685,18.97989155054465,332,0,Platinum,0,C11,103,382.7202850382153
1105,1,3,female,,2,0,20.00458554196415,S,3,0,Standard,nan,L5,,49.55940021144296,14.096197551022199,Poor,Minor,0,27,Halal,32.957917365440906,2,0.0,64.19982100694304,49.51839550485347,3.312876795176961,117.03109330697347,168,0,Bronze,1,D96,105,289.4026947623758
1106,0,2,female,24.655703345792144,0,0,15.036714974865724,S,1,1,Premium,C,nan,2.0,15.762145000200936,5.258263702863642,Good,Minor,0,80,Jain,75.13140249538918,0,0.0,74.06784596744508,11.60185577949811,53.6941791799147,139.3638809268579,180,1,Silver,1,B47,105,233.22136133171017
1107,0,2,male,33.561205737896685,0,0,14.411213023583,S,1,1,Discounted,nan,nan,4.0,28.883180987907615,17.102725546140597,Average,Minor,1,113,Jain,55.86638678169986,0,0.0,62.74568244354634,24.795514668761214,50.049133595053895,137.59033070736146,365,1,Silver,1,C35,102,369.3317753569413
1108,0,3,female,43.405010165789065,0,0,9.423624804174786,S,1,1,Standard,E,nan,4.0,34.29308008031327,13.485222310078413,Excellent,None,1,15,Halal,64.41385199189168,0,0.0,43.253467531919405,9.832018712438098,58.154273225851014,111.23975947020853,177,0,Bronze,1,A76,102,312.2037186030153
1109,1,1,male,18.28011890317639,2,0,147.9975726002805,S,3,0,Standard,C,L5,5.0,34.00660286340546,17.90026624224071,Good,None,0,35,Vegetarian,33.92268356392516,2,16.150864699297543,0.735837966343409,45.76671276813181,20.7552301332285,83.40864556700126,142,0,Platinum,0,B87,101,348.7989643561046
1110,0,1,male,,0,0,36.330541385343295,C,1,1,Discounted,A,nan,1.0,30.25820943267812,20.055382287755393,Excellent,None,0,76,Vegetarian,50.17579843770821,0,154.14301483143825,22.343699081283393,65.279241104118,110.72524058052655,352.4911955973662,361,0,Bronze,1,D34,103,293.432724069761
1111,0,2,male,13.75865827648166,0,0,24.931585754302724,S,1,1,Standard,nan,nan,4.0,39.961760464725145,7.55424941619202,Poor,None,0,105,Vegetarian,81.87281782766404,0,0.0,0.0,15.256970092260753,128.54466221643585,143.8016323086966,247,1,None,1,D74,101,403.9154809393438
1112,1,1,female,40.10615935817532,0,0,70.89793398797275,C,1,1,Premium,nan,L2,3.0,14.22415442870674,20.07459491227579,Excellent,None,1,53,Standard,25.365272638638487,0,41.83182856766095,24.506341143169585,59.61624128445834,140.80719530610526,266.7616063013941,126,0,Gold,1,A76,101,172.9795168676191
1113,0,3,male,14.045694457921062,1,4,3.2618055288112426,S,6,0,Premium,nan,nan,3.0,37.653224012348716,15.032397421103584,Average,Chronic,0,44,Halal,81.98941837090298,5,0.0,0.0,9.321357352195886,73.85434552794388,83.17570288013977,262,0,None,1,B27,103,322.5706530770241
1114,0,3,male,19.594719468147964,0,0,22.143570072123765,S,1,1,VIP,nan,nan,3.0,32.88805571448901,21.764205873466363,Average,None,1,26,Vegetarian,44.826469338790794,0,0.0,18.466467669041677,22.949668243295818,105.12985486881429,146.54599078115177,39,0,Gold,1,A47,102,380.5049690250959
1115,0,3,male,35.94008044989735,1,0,16.764826404403692,C,2,0,Standard,B,nan,4.0,45.3233800307558,13.974258855010659,Poor,None,1,47,Jain,9.070160392520133,1,0.0,17.3740662148089,58.71914494325359,128.33266851538087,204.42587967344338,411,0,Silver,1,C30,103,306.3203426897638
1116,0,3,male,14.436326848806242,2,0,11.2797989785412,S,3,0,VIP,nan,nan,3.0,43.123749756511174,12.647955537342895,Average,None,0,34,Vegan,1.2496959566914294,2,0.0,0.0,11.830474020997858,62.74366666402289,74.57414068502075,415,0,Platinum,0,A74,104,318.1415215810147
1117,0,3,female,15.905895336671264,0,0,19.96056004468687,S,1,1,Standard,C,nan,4.0,19.181616760964896,15.135270203444756,Average,None,1,87,Vegan,22.529944282123232,0,0.0,0.0,92.40099332698172,46.41191923056665,138.81291255754837,354,1,Bronze,1,A36,104,273.9592912459795
1118,1,1,female,,0,0,171.66775424874504,S,1,1,Premium,nan,L4,3.0,17.430679623881886,15.509303531899265,Good,Minor,0,95,Vegetarian,39.559651056312234,0,94.25769453253531,40.75500338412336,3.8991435917084853,140.5086833780235,279.4205248863907,254,0,Platinum,1,B79,104,301.24131047199705
1119,0,3,male,31.09644257987542,4,0,12.938575869547766,C,5,0,Premium,nan,nan,4.0,49.174399573360155,11.686075992541323,Excellent,None,1,50,Vegan,91.57296474435863,4,0.0,61.38174351050206,0.5533236480306649,77.35148266156096,139.28654982009368,142,0,Bronze,0,C53,105,199.68860321182171
1120,0,3,male,27.37266313106086,0,5,19.047911931519792,S,6,0,Premium,nan,nan,,28.726933141186546,12.518476345223581,Poor,None,0,84,Vegan,6.818810629676415,5,0.0,54.31955133325664,70.34454015240074,74.5880829886317,199.25217447428906,239,0,None,1,D37,102,256.8941200428185
1121,0,3,male,29.760025636314253,1,0,12.55358647590583,C,2,0,Standard,nan,nan,2.0,45.78894337614966,8.865622327431053,Poor,Minor,0,12,Standard,80.52350917302253,1,0.0,82.43956491458549,2.1335610100052627,26.762414484524367,111.33554040911513,227,0,None,1,A26,102,252.7946923738663
1122,0,3,male,23.737036517934573,0,0,11.968680063153082,S,1,1,Premium,D,nan,,12.374646070121699,12.826774551049027,Poor,None,1,87,Jain,99.39201925109279,0,0.0,108.54013447811484,144.43674817279845,16.223252186003513,269.2001348369168,340,0,Bronze,1,C49,105,340.14743946175787
1123,0,2,male,16.351255488891148,0,0,21.20660121848814,S,1,1,Standard,F,nan,1.0,33.92685116600784,18.381550299987893,Poor,None,1,4,Jain,8.166403249795238,0,0.0,0.0,90.72201545486952,126.31602937252674,217.03804482739628,197,0,Platinum,1,B12,101,265.7178144427359
1124,1,1,male,18.362747906898953,1,0,118.76373328821545,S,2,0,VIP,nan,L4,1.0,41.443708431226376,14.31322913046928,Poor,None,1,87,Standard,95.39028346801686,1,139.48456172906566,0.9563583456378804,4.420944529996419,92.11997642812771,236.98184103282767,64,0,Bronze,1,D85,104,267.4514670036108
1125,0,1,male,15.006019117747977,0,0,14.679004914208715,S,1,1,Standard,F,nan,1.0,47.63278623139011,20.045326480236643,Average,Minor,0,48,Standard,238.11206873392211,0,235.95665123338682,0.0,23.138751397258215,48.8736876029173,307.9690902335623,387,0,Silver,0,B55,104,277.3245983828916
1126,1,2,female,47.863142089854776,0,0,46.80601899714737,S,1,1,VIP,E,L5,3.0,20.180306345766056,14.07285266173463,Good,None,1,55,Vegan,64.88466477659355,0,0.0,11.684926331057117,6.134081280120157,28.760432608539972,46.57944021971724,10,0,None,1,B96,101,255.08131784908096
1127,1,3,female,,0,0,21.57228488250082,S,1,1,Standard,G,L3,3.0,37.62415264658236,7.842410011383429,Poor,Minor,0,112,Halal,76.80232884524024,0,0.0,7.131665496117313,16.766628177810475,83.32459202544472,107.22288569937251,107,0,Silver,1,B78,103,316.1413361557018
1128,0,3,male,19.683684892185333,0,2,0.31167687120173115,S,3,0,VIP,nan,nan,1.0,29.246585406782856,17.986374437782914,Good,Minor,1,1,Vegan,259.3859377150144,2,0.0,50.87311068978864,1.9017794733072615,87.5878933891703,140.3627835522662,25,1,None,1,A94,103,322.65788816597455
1129,0,1,male,21.29861259481745,0,0,148.55002698340166,Q,1,1,Premium,D,nan,1.0,7.728301672991069,11.631884294832988,Good,None,0,118,Standard,46.504430632083675,0,22.240831886201047,19.26424491465117,7.605167485384683,31.049040186758724,80.15928447299562,444,1,None,1,C78,102,349.5011147833056
1130,0,3,female,56.142356054958164,0,0,1.4486210277394342,S,1,1,VIP,C,nan,5.0,36.04998817890245,13.833163556182328,Average,Critical,1,89,Jain,18.400257450201273,0,0.0,2.9406624711746203,13.542419008187284,127.71086218372109,144.193943663083,420,0,Gold,1,C75,105,339.16500493727654
1131,0,2,male,,4,0,8.97923361520479,S,5,0,Premium,nan,nan,4.0,36.054345120702955,21.187860237420587,Poor,Minor,1,66,Vegan,90.86335216885736,4,0.0,7.403527904204996,17.32218686928335,12.639654923377662,37.36536969686601,150,0,Silver,0,D40,102,333.165464699082
1132,0,1,female,,0,0,115.65599826866304,C,1,1,Premium,nan,nan,4.0,46.87730621809416,9.195647701392431,Average,Minor,1,30,Halal,47.658859652243,0,7.053945045624409,0.04649245228108991,113.82221045314228,53.41396277496325,174.33661072601103,220,1,Silver,1,A48,103,280.2618999601534
1133,0,1,female,22.57491661189766,0,0,14.89696695201287,S,1,1,VIP,B,nan,4.0,27.379060077603757,15.823718937321924,Poor,Minor,0,3,Vegan,43.517543646131024,0,24.612349115757265,116.76761993162627,49.48681168833219,102.05766206437832,292.924442800094,340,0,Gold,0,B55,101,276.4137749797273
1134,0,2,male,26.18016477004609,0,0,37.478483287488594,S,1,1,Standard,C,nan,4.0,15.36129143197316,14.79740824982104,Average,None,0,21,Vegetarian,14.627063329425397,0,0.0,1.2463036638733318,40.1148355949234,41.118054572880105,82.47919383167684,495,0,Platinum,0,A69,102,247.72733985909264
1135,0,3,male,,1,0,18.73819811862835,C,2,0,Standard,C,nan,2.0,7.005372055190562,18.504628577185514,Good,None,1,89,Vegan,70.59789751226391,1,0.0,11.751683567412886,23.103523847442766,124.15127921719078,159.00648663204643,236,1,Silver,1,C20,104,246.6453786663539
1136,1,2,female,42.85040283811045,0,1,15.580296716811134,Q,2,0,Discounted,D,L2,3.0,23.703898400865757,19.275766827410113,Poor,None,0,84,Standard,4.259775471598889,1,0.0,26.915218217537817,54.977024028702075,110.98017399006052,192.8724162363004,236,0,Bronze,1,C11,104,311.65568458075563
1137,0,3,male,52.34982805036878,4,0,0.06726666048285926,S,5,0,Standard,F,nan,4.0,18.58625150348758,16.31919502124446,Excellent,None,1,49,Jain,129.04031689038408,4,0.0,22.047204936382336,12.43469890093254,118.35342668222013,152.835330519535,496,0,Gold,1,D36,101,256.83503755319515
1138,0,3,male,24.490731959150963,0,0,3.5524370984744786,Q,1,1,Discounted,nan,nan,2.0,39.248973771074404,13.198126767098001,Good,None,0,116,Jain,19.71316373633276,0,0.0,121.36541355457882,0.0,17.86598038150744,176.253955347895,218,1,Silver,0,C11,103,388.09944800135753
1139,1,2,female,,0,2,21.109648876002247,S,3,0,Standard,nan,L2,3.0,20.942049417847098,17.3668625201298,Excellent,Chronic,0,86,Standard,6.835373137988726,2,0.0,2.0561512482760733,152.41874114652327,21.08206919933144,175.5569615941308,486,0,Platinum,0,C30,104,297.7499506155304
1140,0,3,male,50.36204036768439,0,0,41.718216413731284,S,1,1,Standard,nan,nan,1.0,47.708203834167975,21.67827948572281,Good,Minor,1,85,Vegetarian,29.20267008965992,0,0.0,35.89399723471675,11.333845458799745,42.971060661687545,90.19890335520404,423,0,Silver,0,B14,104,390.0834064295724
1141,0,3,male,30.425961800887773,0,0,10.491240365435166,S,1,1,Premium,E,nan,3.0,48.30395913445029,14.863550301801496,Average,None,1,62,Standard,2.169906602859989,0,0.0,57.04668635907568,33.62735061149055,77.71157477963416,168.38561175020038,460,0,None,0,D54,105,334.30602327427005
1142,1,2,female,14.482657636861825,0,0,6.618473334222575,nan,1,1,Discounted,nan,L3,3.0,32.940886559796866,13.663719427884867,Poor,Minor,0,97,Vegan,57.69983294186661,0,0.0,0.0,55.79759013951462,112.20241150491036,168.00000164442497,150,0,Bronze,1,A29,102,253.36581393169732
1143,0,2,male,24.880532247788402,0,0,22.11302561471411,S,1,1,Standard,F,nan,3.0,46.78971291566973,16.94085128833995,Good,Minor,0,116,Standard,116.50064624767957,0,0.0,48.428074154498596,74.23951276010992,125.47963361413552,248.14722052874401,122,0,Gold,1,C70,103,296.27722868509096
1144,0,2,male,25.998312855510225,1,0,17.08293414910877,S,2,0,Discounted,nan,nan,3.0,39.238445503152306,15.19363510184806,Average,None,0,38,Standard,90.78099610306249,1,0.0,81.41963014951298,37.96828655745285,105.65029739357706,225.0382141005429,143,0,None,0,B29,102,199.59285953293704
1145,0,2,female,,0,5,33.295355062848245,S,6,0,Premium,nan,nan,3.0,29.608683843880677,8.311452880411004,Poor,None,1,15,Vegetarian,6.812151773090626,5,0.0,4.3719336594924005,10.005830067089908,139.28953222959575,153.66729595617807,477,1,Platinum,1,B34,103,311.4255213039171
1146,0,1,male,,0,0,9.61749647014547,S,1,1,Premium,B,nan,1.0,13.113857094025015,16.196654001987408,Poor,None,0,110,Vegan,6.749258849010718,0,174.2134039630526,24.383091964902313,11.848316346676441,110.81152644238954,321.2563387170209,188,0,None,1,B41,104,258.853895529281
1147,1,3,female,52.85515328643712,0,0,15.02978904773307,S,1,1,Discounted,nan,L1,2.0,25.6369074581228,8.26618795618118,Good,Minor,1,52,Halal,83.94864001898544,0,0.0,23.416023086688256,0.6292952637595318,45.940183050692205,69.98550140114,254,0,None,0,B79,105,233.19251950708434
1148,0,3,female,50.96814319581176,1,1,8.182503200233839,S,3,0,Premium,D,nan,4.0,30.23935085131779,16.872403232042227,Poor,None,1,79,Halal,129.01866332945423,2,0.0,108.70441232213632,42.924442798355365,39.76219265078589,191.39104777127758,67,0,Platinum,0,A76,102,391.3288055128828
1149,0,1,male,20.990464444554263,0,0,280.2128086102516,S,1,1,VIP,nan,nan,3.0,43.87827113307546,11.014286377967164,Good,None,0,46,Jain,30.871366750301714,0,181.54614647057988,8.206668733801356,1.310394916826517,104.42886754516348,295.49207766637124,103,0,None,1,A10,104,361.83526445905727
1150,0,2,male,13.802680568276763,0,0,9.203833979760446,S,1,1,VIP,B,nan,2.0,26.66000194410492,15.18437402093173,Poor,None,1,25,Standard,34.554576434414656,0,0.0,0.0,59.99725978419564,28.93058530344214,88.92784508763778,335,0,Gold,1,C14,103,360.18233872574774
1151,0,3,male,74.8376098368106,0,0,10.514318822122743,S,1,1,Premium,C,nan,4.0,45.39536027050805,16.95296953099618,Excellent,Minor,0,21,Jain,19.155495993886674,0,0.0,19.9163931884513,3.789374988476103,13.907221621540483,37.61298979846788,158,1,Silver,1,A28,102,346.92667659905663
1152,0,1,male,39.38577166227664,1,2,228.53618292332686,S,4,0,VIP,nan,nan,2.0,35.3457040560561,27.269516729717857,Average,Minor,0,88,Vegetarian,112.34102167557087,3,98.17095328890166,2.800274090793492,5.657789873540184,79.83343122842909,186.4624484816644,308,1,None,0,D57,102,225.906657352453
1153,1,1,male,13.997189395755951,0,0,9.193004801548343,S,1,1,Standard,C,L5,3.0,11.164957837415212,18.713749808934622,Excellent,Minor,1,5,Halal,51.768201034200644,0,1.2417829145687902,0.0,19.418064451636916,123.2462354668433,143.906082833049,361,0,Gold,1,A66,104,275.97123043158973
1154,0,2,female,50.04461911444914,0,0,60.901586390452906,S,1,1,Discounted,nan,nan,2.0,49.77416161962918,21.823994048711675,Good,Chronic,0,70,Standard,17.00153843636044,0,0.0,167.9207450134967,40.16863346100512,15.20697637047953,223.29635484498138,408,0,Silver,1,C44,102,279.62978151180675
1155,0,3,male,42.59135896840295,1,0,12.226051777358675,Q,2,0,Standard,D,nan,4.0,28.72546973392607,24.358739093469623,Excellent,Minor,0,113,Vegetarian,17.74688490937849,1,0.0,27.946895625622208,0.0,118.78369856935939,151.220494267917,299,0,Silver,1,D14,105,197.4157755540641
1156,0,2,male,,1,0,1.5454483064043827,S,2,0,Discounted,nan,nan,3.0,22.63362333840855,17.44627958499722,Good,Chronic,0,107,Vegetarian,110.91223080504918,1,0.0,49.98622694878027,17.39836269208623,121.73580065273221,189.1203902935987,395,0,None,1,B31,105,266.5799343093606
1157,1,3,female,,0,0,3.759550372496518,S,1,1,Premium,nan,L2,2.0,34.660119401128696,16.428449001335995,Poor,Chronic,0,112,Standard,0.6863910368833999,0,0.0,64.7516655529727,19.782743263687664,72.34110001223154,156.8755088288919,89,0,Gold,1,C86,104,267.2341214629774
1158,0,3,male,19.637472651135205,1,0,12.93170544877378,S,2,0,Standard,nan,nan,4.0,9.900199129146758,9.666394455868922,Poor,Minor,0,108,Vegetarian,19.48401034247265,1,0.0,22.86119451517048,7.158592327997335,8.596546501573021,38.61633334474084,356,0,None,1,A56,103,307.55993684969775
1159,1,1,female,12.844772238649407,0,1,5.926703828554712,S,2,0,Premium,D,L1,3.0,33.644239103900944,14.416850337998028,Good,None,1,47,Standard,40.411819029431555,1,192.96829762764236,0.0,3.68396301597891,26.18847768707796,222.84073833069922,255,1,Platinum,1,B12,104,451.9432560143006
1160,0,3,male,18.123973294511117,0,0,9.16315815549712,S,1,1,Premium,C,nan,2.0,27.420620022467283,11.384561351820688,Excellent,None,1,87,Standard,8.02120109685803,0,0.0,11.570192203331487,54.313762623075654,106.11394127428986,171.997896100697,495,0,Silver,1,D62,105,298.7462234037157
1161,0,2,male,36.35711866599268,0,0,9.338320893249946,S,1,1,Discounted,A,nan,2.0,23.30033314993624,12.994705749378069,Poor,None,1,68,Vegan,4.830983321368128,0,0.0,18.790447320160585,20.942720371921517,106.76669174864243,146.49985944072455,352,0,None,0,D40,101,307.59086727418
1162,1,3,female,12.069641760995143,0,1,10.184959999985765,S,2,0,Discounted,D,L3,2.0,47.88590095305046,24.353316880962343,Average,None,0,91,Jain,84.44471260644065,1,0.0,0.0,0.4345694465602825,134.7532912751498,135.18786072171008,219,0,Silver,1,A97,101,284.98738363415146
1163,1,3,female,,0,2,0.4916230124185259,S,3,0,Discounted,nan,L1,1.0,28.514287252942395,15.573107545999948,Poor,None,0,18,Vegetarian,112.40692338725262,2,0.0,25.398198534271398,48.73369912607494,87.40292198318743,161.53481964353375,8,0,Gold,0,D42,102,344.26277280322466
1164,0,3,female,19.616671422820172,3,0,21.547184871207584,S,4,0,Standard,nan,nan,3.0,14.86028657614723,10.620502111419457,Average,None,0,21,Vegetarian,86.75187675773077,3,0.0,0.341901199387893,118.5756725198019,18.61610515706661,137.5336788762564,11,0,Bronze,1,D97,102,235.56496748125338
1165,0,1,female,23.56324536185823,0,0,308.566521887269,S,1,1,VIP,nan,nan,4.0,25.65335657197844,21.87266727345652,Excellent,Chronic,0,92,Vegan,114.52684313306263,0,0.7361177948787646,37.05463950538717,27.936511978290238,18.21223582574582,83.939505104302,324,0,None,1,B93,101,413.76224970923636
1166,0,3,female,49.85888214229563,0,0,36.43327447716338,S,1,1,Discounted,nan,nan,3.0,46.37243320577027,19.776377381187245,Average,Chronic,0,99,Vegan,40.27236051426545,0,0.0,127.24136331469577,21.017747872617676,108.16985360352355,256.42896479083703,437,0,None,1,D25,105,292.5504475519908
1167,0,2,male,18.37765666336185,0,5,30.46785845314706,S,6,0,Discounted,nan,nan,2.0,12.92429620987676,20.038267463001983,Average,Minor,0,86,Vegan,83.6343621774754,5,0.0,83.58631129509683,63.214463118964275,27.56769976618517,174.36847418024627,243,0,Silver,1,B85,102,276.2886100181361
1168,0,1,male,18.39159728937743,3,2,11.84570190087349,S,6,0,Standard,nan,nan,1.0,14.628066740970661,4.969348984488027,Average,None,0,104,Halal,24.228876800583798,5,73.49058723217962,87.20889354247281,91.42137292409771,49.2578249424908,301.378678641241,181,0,Gold,1,A48,104,358.202224419828
1169,0,1,female,32.06263427498348,0,0,120.6919871486306,S,1,1,Discounted,D,nan,2.0,5.5863305490687685,24.743354788607427,Average,None,0,23,Halal,54.87082941199913,0,521.8026511559739,79.25141763061096,42.1382613998728,73.08180103828708,716.2741312247447,283,0,Platinum,1,A55,104,246.5446444773088
1170,1,3,female,21.02816660238509,0,1,0.26138933396636876,C,2,0,Standard,nan,L1,3.0,5.638552222809523,12.207426289530563,Poor,None,1,64,Halal,224.75094945078106,1,0.0,19.5582047613868,17.68810764088327,3.7147316364226803,40.96104403869275,311,0,Gold,1,D97,105,343.15505898332003
1171,0,3,female,15.81573710554088,0,0,0.23490545121197556,S,1,1,Premium,nan,nan,4.0,42.32262321313306,18.889773863963775,Average,None,1,67,Standard,12.791584463307764,0,0.0,0.0,26.910926918504504,37.322854052989776,64.23378097149428,98,0,None,1,D56,102,384.31020333572167
1172,0,1,male,21.034235258642326,0,0,33.23379046846457,C,1,1,Discounted,nan,nan,2.0,37.94551730793301,27.61899895308516,Poor,None,1,40,Vegetarian,24.706599248816364,0,12.052000034656112,7.725283013587676,36.21286675333694,61.18344127609201,117.17359107767274,196,0,Platinum,0,D18,104,285.51943365581945
1173,1,3,male,,5,0,7.042220586677641,S,6,0,Discounted,B,L3,4.0,20.97684754033812,25.776663740953087,Average,None,1,114,Jain,32.70087908845773,5,0.0,53.60574537180648,6.480330366217622,41.94544777398094,102.03152351200504,481,0,Gold,0,D96,102,423.17049678479225
1174,0,1,female,14.91081754812145,4,1,125.07315841962782,S,6,0,Premium,F,nan,4.0,36.42400207524078,10.112189372636564,Good,Chronic,1,10,Standard,7.425898743020588,5,150.42280081806305,0.0,17.78282621344723,20.455549120134876,188.66117615164518,365,0,Bronze,1,D59,102,338.65749157567524
1175,0,3,male,,0,0,12.0727501323536,C,1,1,Premium,F,nan,3.0,22.78426668394866,7.777413314988635,Excellent,Minor,0,89,Vegetarian,4.2255585536381215,0,0.0,1.2951194070392031,53.12718030698945,109.2018386694296,163.62413838345827,225,0,Silver,1,A69,104,339.40165557986575
1176,1,1,female,20.143143243840107,3,1,50.185273928635226,Q,5,0,Premium,nan,L3,4.0,47.880355819902235,22.151732994239637,Average,None,0,52,Vegetarian,88.5163985577187,4,233.06120850904705,77.55140674723106,31.902452620635763,121.97214827519774,464.4872161521116,332,0,Gold,1,C24,101,381.9519201111594
1177,0,3,female,,0,1,3.3567572068632736,S,2,0,Discounted,nan,nan,3.0,48.517370664171565,15.710279057969998,Good,None,1,113,Vegan,188.168023959271,1,0.0,116.78026808419975,15.890268576604697,38.62184642155873,171.29238308236316,102,0,Gold,1,D72,104,397.8440972781824
1178,0,2,male,18.750518745595926,1,0,128.73363275645355,S,2,0,VIP,E,nan,3.0,22.67571991142045,12.4955927934896,Average,None,1,72,Vegan,25.936595128213618,1,0.0,15.558814199508825,32.66246088821059,116.1629241909455,164.3841992786649,105,0,Bronze,1,A95,105,315.7103391843828
1179,1,3,female,25.03353575677908,0,0,5.832138796155358,C,1,1,VIP,nan,L5,3.0,43.43998578533906,18.10609273469524,Average,None,1,119,Standard,4.586570552869321,0,0.0,83.66968994978181,3.774462679728595,57.83303466019707,145.27718728970748,364,0,None,1,D50,103,347.81432648261625
1180,1,1,female,27.00586158776772,0,0,51.03077411608614,C,1,1,VIP,B,L2,3.0,39.789006876385976,14.185602112702796,Average,Chronic,1,75,Vegan,3.4038660021721663,0,88.96843768961293,4.300011066009067,15.399742848578216,76.00286862810042,184.67106023230062,367,0,Silver,0,B33,104,383.78048958965564
1181,0,2,male,12.197714172384888,0,0,3.9308894340002256,S,1,1,Discounted,E,nan,2.0,18.94999717273052,18.506620685243718,Good,None,0,61,Vegetarian,110.96654953491844,0,0.0,0.0,47.26972904799821,128.4001612339729,175.6698902819711,57,1,Gold,1,B58,102,230.2913354183138
1182,0,1,female,28.339022955539836,0,0,134.6244195541712,S,1,1,Premium,A,nan,3.0,15.44179230054977,15.334909039093663,Excellent,None,1,64,Vegan,31.163731446502656,0,60.068758090245844,33.24226085010608,7.4734159000138245,112.49305227036118,213.2774871107269,77,0,Platinum,1,B16,102,196.22985602204113
