Timestamp,Sensor_01_Reading,Sensor_02_Reading,Sensor_03_Reading,Sensor_04_Reading,Sensor_05_Reading,Sensor_06_Reading,Sensor_07_Reading,Sensor_08_Reading,Sensor_09_Reading,Sensor_10_Reading,Sensor_11_Reading,Sensor_12_Reading,Sensor_13_Reading,Sensor_14_Reading,Sensor_15_Reading,Sensor_16_Reading,Sensor_17_Reading,Sensor_18_Reading,Sensor_19_Reading,Sensor_20_Reading,Sensor_21_Reading,Sensor_22_Reading,Sensor_23_Reading,Sensor_24_Reading,Sensor_25_Reading,Sensor_26_Reading,Sensor_27_Reading,Sensor_28_Reading,Sensor_29_Reading,Sensor_30_Reading,Sensor_31_Reading,Sensor_32_Reading,Sensor_33_Reading,Sensor_34_Reading,Sensor_35_Reading,Sensor_36_Reading,Sensor_37_Reading,Sensor_38_Reading,Sensor_39_Reading,Sensor_40_Reading,Sensor_41_Reading,Sensor_42_Reading,Sensor_43_Reading,Sensor_44_Reading,Sensor_45_Reading,Sensor_46_Reading,Sensor_47_Reading,Sensor_48_Reading,Sensor_49_Reading,Sensor_50_Reading,System_Load_Percent,Equipment_Failure_Event
2026-01-15 10:00:00,27.3256,22.4266,19.5822,23.5679,21.0487,19.7196,20.4794,20.0449,18.056,28.093,18.9528,27.4679,17.5792,19.8191,25.3638,23.2863,21.9313,18.0513,19.6442,24.0018,23.9204,21.0687,20.5282,18.6995,21.7401,24.9831,19.7774,24.3768,26.7617,18.0621,18.7058,28.0534,22.7407,25.2638,24.796,26.3979,20.3489,19.3651,17.9319,29.5548,25.9624,19.298,27.8523,28.5974,19.3127,21.8445,26.6,27.9279,20.6895,22.1581,64.3,0
2026-01-15 11:00:00,25.3267,20.9601,18.0689,22.5265,19.858,17.4437,17.8731,18.187,19.2361,25.198,22.1058,26.1553,18.4295,19.1509,23.5882,21.9337,19.81,18.4426,17.8735,22.2135,24.0416,20.9449,19.8931,16.8103,19.8346,25.2065,20.196,22.4365,24.8905,18.2329,19.2337,26.9132,21.5235,24.4762,25.4168,26.4149,17.4256,21.0723,20.8252,26.2227,25.3707,18.4586,26.7538,24.0348,17.9228,20.7167,22.7177,26.6689,21.0303,18.915,57.86,1
2026-01-15 12:00:00,23.5968,19.0548,17.5962,20.7745,18.6108,17.9346,17.6541,16.4898,20.3681,24.309,21.6493,24.2574,18.8793,18.2332,20.9902,20.9962,17.8274,19.119,18.292,20.3084,20.4126,19.4024,19.083,16.9802,18.8561,22.7616,18.6481,21.9087,21.4434,19.0388,20.2459,24.1513,18.9303,21.62,26.5986,22.1068,19.0149,21.5753,20.6448,22.5216,24.0973,16.986,24.2967,21.7618,19.0693,20.6765,19.7836,23.9215,21.5115,19.1318,50.99,0
2026-01-15 13:00:00,21.8453,18.7309,16.7514,17.8336,19.404,17.8002,17.3176,18.8646,21.1071,21.8688,23.8643,23.0917,18.5061,18.2961,19.2272,19.1339,17.3842,19.7042,19.2352,19.997,19.4292,17.6734,17.523,19.1101,18.2389,20.9899,17.7683,18.9636,20.9397,18.5294,19.338,23.997,19.9551,20.2301,27.1734,20.8065,20.8992,21.2442,22.475,21.8029,19.1359,19.9898,24.2679,23.5914,20.9778,20.5945,21.2987,22.2462,20.377,20.3314,52.0,0
2026-01-15 14:00:00,20.3152,16.6876,16.777,18.1034,17.1879,18.5238,17.8362,18.1408,24.215,20.1761,25.9263,19.9015,21.3225,18.9985,20.5928,18.7566,18.3237,24.5527,20.7411,19.053,17.0685,18.341,18.2477,18.7181,17.7496,20.0473,19.0677,19.2242,18.0256,20.349,18.8773,20.4312,16.4661,17.7762,30.9449,18.8471,20.8417,23.9426,24.6746,18.2193,19.3864,21.8444,22.7093,21.0813,22.0611,18.4307,20.347,22.1428,21.9197,20.9051,46.59,0
2026-01-15 15:00:00,19.4523,17.1012,18.5222,17.8211,16.8103,18.3951,17.8921,18.8555,26.1437,18.3402,28.2037,20.1827,22.0113,18.7904,18.3763,18.4769,19.3785,25.2028,22.2157,19.0011,19.0902,18.9015,20.1372,20.2889,18.9806,19.7923,20.5019,18.9313,17.9742,23.2286,20.6077,20.3246,20.2148,20.7015,33.6745,20.4755,21.1273,26.2301,26.2397,23.5649,18.9749,23.8808,20.3538,20.9064,24.5892,21.6393,17.3509,22.9256,18.9788,22.4991,33.63,0
2026-01-15 16:00:00,18.097,17.6258,19.7665,17.6372,18.374,19.7136,19.4089,19.8881,27.1852,17.8779,29.8915,17.4946,25.2271,20.0413,17.2145,17.8658,21.9633,25.8902,25.0354,18.5708,19.3919,20.1736,20.2148,23.5722,22.5069,18.7001,22.7182,19.1203,17.5176,25.1615,24.0205,19.6627,20.624,19.412,33.5944,20.7685,22.2697,28.302,26.9048,21.1423,18.7154,25.0991,16.303,20.8319,27.3567,20.5884,22.4413,19.8929,22.0667,23.2866,33.39,0
2026-01-15 17:00:00,17.0385,18.2141,20.5967,17.7735,18.17,23.4316,21.1897,20.4998,29.2766,17.0474,30.6794,17.5407,25.6092,22.4745,18.8263,18.1811,21.9188,28.4011,26.9129,19.0192,19.6927,22.7124,23.2874,24.3689,23.1337,18.652,26.2968,20.4394,19.307,26.4291,26.9504,19.6067,21.061,20.6046,35.9203,19.1672,23.6994,29.5115,30.7049,17.6797,21.3938,26.0758,20.5642,19.9006,29.6705,25.4879,21.7932,21.5961,26.4319,25.6221,30.66,1
2026-01-15 18:00:00,17.1234,18.2283,23.4631,19.0469,20.9648,23.5159,22.7762,24.5736,31.8831,16.4829,32.451,19.1923,28.3452,23.6921,18.0477,19.6806,21.9163,31.3336,28.4765,20.0456,18.5249,20.5919,25.5366,25.9424,22.8093,20.5965,28.468,22.1503,19.5006,29.4956,29.9629,20.9209,21.9094,19.5623,35.4977,20.6654,25.271,31.6052,32.9458,19.1125,25.1312,28.4283,19.2335,20.7974,32.2876,25.0835,24.616,19.2492,24.9739,26.6514,29.37,0
2026-01-15 19:00:00,17.1638,21.4161,24.6736,20.4187,22.9262,26.7375,24.3987,25.2057,32.4594,18.4255,33.4361,20.7371,29.9293,24.855,19.4009,21.0659,24.2718,32.7633,31.8731,22.104,22.0727,25.8549,27.456,27.0315,25.9874,21.4265,29.0893,23.8617,20.2866,28.6135,28.6237,18.3644,24.3906,24.4034,35.2297,21.8127,29.5185,34.8777,33.9024,21.1659,21.4304,32.3133,22.6079,21.5073,33.4133,28.0504,25.6502,22.8935,24.047,29.5958,28.03,0
2026-01-15 20:00:00,18.7297,23.9596,27.2448,21.1418,25.4521,28.5873,26.1935,28.3187,34.4207,19.791,34.5176,21.0245,32.6584,27.2483,21.305,22.3656,28.9215,32.8828,33.9714,21.4406,21.8099,27.0082,30.3332,31.0531,27.907,24.8095,31.3243,26.2481,23.3388,33.2221,31.9111,21.8505,24.4068,24.8418,33.7883,23.3649,28.6039,33.4998,35.3781,24.3895,25.3294,30.5202,23.3792,25.652,34.6759,25.6399,26.6214,25.1171,29.1895,33.2894,31.0,1
2026-01-15 21:00:00,20.0742,25.9764,29.5071,24.2477,27.6402,30.2801,27.5941,30.3518,33.87,21.6174,34.8014,21.2039,32.5979,27.9504,25.2094,26.8563,28.8507,33.0976,34.4384,25.3186,25.4343,27.8889,30.2791,32.5427,29.6696,26.796,31.8611,24.9498,23.9177,31.7467,32.0728,23.5103,29.5093,28.7321,31.2264,23.5101,30.3537,34.8695,36.1305,25.0336,27.2086,33.5013,25.7042,27.2125,36.1099,32.8645,29.8116,26.2343,32.9368,35.0772,34.61,1
2026-01-15 22:00:00,22.2066,27.8007,30.7098,26.0117,28.7147,32.1556,30.54,31.651,32.8428,24.2923,33.2448,23.6389,33.6103,30.5798,25.7587,26.4874,30.8882,33.4894,34.5163,27.7482,27.661,30.892,32.1977,33.6805,30.5835,28.2313,32.0543,27.8243,29.311,34.2614,33.2567,23.4839,30.3443,29.9695,30.8673,26.1942,34.8391,36.768,34.7911,26.3852,29.3293,35.1327,27.5396,29.6677,34.4016,34.7525,31.0541,27.5185,33.778,34.2891,34.63,0
2026-01-15 23:00:00,23.629,28.8995,32.2861,27.8377,30.634,32.4858,32.6694,32.9224,32.2909,25.0563,30.3409,25.8192,34.1389,31.3177,26.0784,31.4917,31.5297,31.7403,34.7711,31.0779,29.7661,33.6748,33.6114,33.8392,33.4595,28.0592,36.3426,31.4927,29.2905,33.8556,33.6936,27.091,34.0299,27.8752,28.9695,30.0018,34.9639,34.5152,34.2962,27.4273,32.6631,34.9517,32.2017,28.2111,34.3,33.9412,33.3854,29.4696,33.1686,33.567,43.27,1
2026-01-16 00:00:00,26.4178,31.2911,32.5781,31.5047,31.6024,33.5823,32.9204,34.1964,31.0044,27.3305,28.657,27.6533,33.7359,33.7723,30.9252,31.1907,34.7086,31.9097,35.2674,30.2485,31.7613,35.1257,34.0496,33.472,34.8428,30.0925,32.1814,32.9335,32.7567,35.52,34.4114,28.3954,34.1038,33.4018,28.1282,32.5092,35.2398,36.5344,36.7423,30.8538,33.1539,33.3228,31.6598,33.8801,34.1957,33.5758,35.2487,29.488,34.7034,37.9281,45.21,1
2026-01-16 01:00:00,28.9592,31.9472,33.0692,32.2782,32.2622,33.3118,34.5394,32.9472,28.76,30.0639,27.0638,28.6213,33.0494,34.784,31.361,32.6675,34.3693,30.4129,33.3251,31.6544,32.7095,33.2061,34.9055,35.8582,33.6353,31.3992,32.258,32.8594,32.6236,32.4034,33.2484,32.4187,34.8401,34.9254,25.3451,33.8707,35.3764,34.0501,34.1836,32.6483,31.2446,35.9319,30.9804,33.4259,32.5156,33.8543,35.5637,30.3054,33.9695,32.4372,58.78,0
2026-01-16 02:00:00,29.9087,33.1407,32.8308,31.9427,33.4814,33.8771,32.4092,33.1966,26.6757,30.6729,26.3805,31.2617,31.1404,32.9007,31.3868,32.4535,33.3134,30.2976,30.7196,31.6386,31.9192,33.5153,32.4745,34.6774,36.3544,34.0412,35.0921,34.2145,32.8903,31.1045,35.9614,31.8538,35.4424,35.4903,24.7077,34.0426,37.0098,27.4492,30.6693,33.6522,33.1218,35.0735,35.5991,32.19,29.4169,35.6293,36.4785,34.9818,33.7666,36.2502,64.22,1
2026-01-16 03:00:00,31.6429,33.1748,31.7657,33.3669,32.343,30.5769,32.1773,32.039,25.6948,32.598,22.9324,32.0693,28.9126,32.1945,33.399,34.2841,32.6033,26.5714,29.8116,32.9173,34.7165,32.7003,33.5195,32.5752,35.3129,35.4066,31.8484,33.7888,35.9698,30.8209,31.1885,33.5585,33.7073,35.3724,22.0426,35.8438,33.488,26.7877,29.6193,34.6106,34.0499,30.6179,34.5312,33.8161,30.774,33.2901,35.1863,33.9994,33.366,35.198,70.47,1
2026-01-16 04:00:00,32.8273,32.1969,30.8454,34.0276,32.1382,29.9001,32.4833,29.6162,23.7364,33.0261,20.2298,32.6248,26.9806,32.4193,34.3273,33.4828,32.6653,25.0915,28.0234,33.977,34.2716,33.2208,30.7338,31.0231,33.2352,34.2275,28.9133,34.8401,34.7741,28.9162,30.9991,34.2042,33.6429,34.736,19.7658,33.3086,32.2625,26.1576,25.4651,34.7427,34.3665,25.7691,37.4087,34.897,26.5135,33.5529,34.2759,34.7565,33.4714,33.1036,68.55,1
2026-01-16 05:00:00,32.7894,31.3391,28.445,31.7891,30.587,28.2877,30.6813,29.2979,21.6786,33.4378,19.2643,33.49,25.1824,29.7186,33.9467,32.9483,30.9791,24.2467,24.513,32.8674,32.7701,31.8989,29.4796,28.2872,29.931,33.416,28.8126,32.3121,36.1547,27.0618,27.1383,33.9919,33.1594,34.2336,18.5194,32.4941,32.614,23.6835,23.8667,37.0685,34.5307,30.7039,37.5971,34.0398,28.3788,32.1901,35.0974,33.7228,28.0655,31.8473,78.01,0
2026-01-16 06:00:00,33.1033,30.6531,27.1236,31.6714,29.9103,25.8186,29.5826,27.9664,20.6964,33.8904,19.0217,33.7882,23.3121,28.3698,34.2498,30.9824,29.8412,20.1722,23.1059,31.7565,31.0765,30.8326,29.1821,28.2134,29.7236,33.2043,26.8255,32.0782,32.5505,24.8645,28.295,32.9455,31.0847,34.7454,18.4198,32.5251,27.9549,23.1934,21.1919,32.7257,33.2999,25.3912,35.727,33.9859,24.1347,30.4451,34.5358,34.6177,31.6592,27.2746,76.89,0
2026-01-16 07:00:00,32.4419,28.6185,25.1745,30.2336,28.7664,23.0643,26.7356,25.9681,18.0966,32.3215,18.3151,33.5973,21.152,26.6906,30.8465,30.3666,27.5905,19.112,22.4845,30.9334,32.4318,28.3475,26.2208,25.551,27.5731,30.8783,22.5972,31.1803,31.0831,24.3636,24.1652,32.9982,28.8961,33.2476,19.528,36.4126,28.0933,21.6883,21.6213,34.345,29.6304,22.679,32.0317,33.1123,20.1234,30.107,29.8561,36.0918,27.4105,25.5992,83.08,0
2026-01-16 08:00:00,31.4322,26.3142,23.1158,27.6222,24.8475,22.6888,24.104,24.2341,18.8854,31.8846,17.5513,31.4844,19.7288,23.4828,29.9015,27.3691,24.8233,18.1843,18.3875,29.6027,30.3202,26.6927,25.0148,23.7633,25.7213,30.1819,21.5727,27.1833,30.8318,21.735,22.9266,32.871,27.193,29.4165,19.611,33.8801,21.3484,17.9775,20.5219,32.5424,28.0593,22.1119,31.613,30.5067,21.859,27.8544,29.0234,34.5035,23.8814,23.236,74.87,0
2026-01-16 09:00:00,29.4948,24.1876,21.1804,26.569,22.4377,20.3701,22.4892,19.9551,16.948,28.323,18.6084,30.0257,17.426,21.5465,27.371,26.0412,22.5712,16.7151,17.7887,27.0615,27.8117,22.5032,22.2071,22.486,24.8061,27.6695,21.4905,24.6038,28.8201,22.0945,19.8659,31.3971,25.4939,26.6545,19.9732,27.4885,20.7543,20.8656,20.9084,28.1929,25.3495,21.332,32.2188,27.9958,20.1372,24.2802,24.462,29.432,22.2036,21.5995,65.29,0
2026-01-16 10:00:00,28.0953,22.4697,19.6011,24.9085,21.5154,17.9825,19.8027,20.6159,17.2306,26.7699,17.4158,28.7942,18.4433,19.9946,24.6267,24.2878,21.0818,17.9794,18.1268,24.99,24.4556,23.5822,21.8276,20.8167,21.2736,25.1646,18.5965,23.1836,25.8097,19.6467,20.5949,30.0896,26.1627,26.9975,24.0808,27.107,19.9471,21.8824,19.1665,28.2674,24.0166,19.1561,31.083,26.7627,20.1867,23.3344,27.107,27.9643,21.1281,20.7829,57.1,1
2026-01-16 11:00:00,26.3215,21.5979,18.6024,23.1153,19.8939,18.0967,18.5357,18.4839,17.6013,24.082,20.515,26.1996,17.9669,17.8569,24.5031,23.1731,19.2711,19.7927,18.524,23.3314,20.7608,21.5831,19.2676,18.2209,22.0785,23.922,19.0985,21.2208,27.2408,19.8738,19.3549,28.2995,21.3687,24.6268,24.9555,24.7823,20.5234,18.331,21.2631,25.3536,25.3973,19.7873,26.3692,24.7793,19.3164,21.6522,24.4067,24.6691,20.9057,20.5002,57.34,0
2026-01-16 12:00:00,24.7289,18.8825,17.9888,20.2804,18.6796,18.4507,18.7756,18.7253,19.8345,22.817,22.8048,24.3499,19.0273,18.5905,22.245,20.991,18.5724,20.6062,17.4915,19.5437,21.9982,18.7041,16.8241,18.5743,19.4623,22.8705,20.1818,20.6509,21.5454,19.5936,18.575,25.4903,19.5944,22.0646,27.1655,24.9499,21.5333,20.6666,21.7056,23.3097,21.988,19.611,23.9256,24.5278,19.4727,22.3422,20.5152,25.7985,20.4358,21.6898,45.88,0
2026-01-16 13:00:00,22.4591,17.9804,16.8242,20.3891,17.4054,17.4878,18.1033,17.2488,21.5041,22.9966,23.5686,22.1598,19.2165,18.3438,20.4574,19.1369,18.1462,22.4077,19.5587,19.8783,20.1916,17.7876,18.6474,18.9718,18.3012,18.8932,16.6503,17.6876,19.0246,18.5591,18.3495,24.0056,19.2915,19.3259,27.9347,22.4937,18.6778,22.2564,25.4362,21.8002,19.6977,19.5419,20.9383,20.4842,19.9721,20.1598,19.8942,23.6913,19.7737,23.0944,40.59,1
2026-01-16 14:00:00,21.2772,17.3507,16.7484,16.6876,17.198,18.1594,17.7062,17.5438,24.1663,20.0158,25.6527,20.5351,19.2949,18.1463,19.3166,18.2621,17.3688,22.6801,22.1133,18.7055,18.5089,19.0894,16.6243,19.6007,21.0697,19.5125,19.736,20.5705,18.2967,20.0644,20.3547,22.0241,20.8159,17.5872,29.6391,19.9365,21.2382,26.0796,26.1909,22.9218,17.4839,19.4543,19.5498,20.1609,21.8586,21.5056,21.7028,22.28,19.3358,19.4262,33.64,1
2026-01-16 15:00:00,18.2901,16.5263,17.6019,17.5332,17.7289,20.2749,16.8442,17.9952,26.0559,18.2358,26.9588,18.2351,22.0975,19.8846,17.6459,18.2578,19.1844,24.2858,22.9329,18.2867,19.3958,17.3246,18.1139,18.6213,20.1166,16.5946,21.7648,17.4504,18.573,23.2458,21.7509,18.88,21.0483,20.0847,32.409,20.2527,23.9104,28.4463,27.9656,20.1329,18.252,25.0143,20.4933,22.0817,23.6567,24.0952,20.3171,20.1151,21.3489,21.5719,30.0,0
2026-01-16 16:00:00,18.1086,16.5708,19.1531,16.4927,18.8545,20.257,18.6988,20.6693,27.138,18.4704,31.3169,18.2303,24.2064,19.8408,17.1365,18.9069,19.38,29.288,25.6994,17.8299,19.1906,19.0228,19.9353,20.6822,19.9442,18.4081,21.3848,17.809,20.5416,22.0354,24.9071,19.747,22.1683,18.7049,31.5154,20.2027,24.6086,28.0876,29.2184,20.5821,20.5078,25.8727,20.6815,18.1596,27.1431,22.8097,21.614,21.0959,19.6635,23.2878,34.17,0
2026-01-16 17:00:00,17.2211,17.8721,20.862,17.8905,18.2618,23.7935,19.5703,22.2208,29.5789,18.2761,31.2178,18.8215,27.0107,22.1442,18.2632,18.4718,20.4549,29.5404,26.4423,18.7714,19.1606,20.1234,21.4756,24.1304,22.0157,19.8519,24.6884,20.2735,19.2713,26.5585,25.6997,19.0268,21.15,19.3764,35.7704,17.2257,24.0167,30.0631,29.0492,17.9923,20.9875,26.1449,17.8005,19.9133,29.6548,23.1702,20.4154,19.6226,22.6662,23.6015,21.98,1
2026-01-16 18:00:00,18.276,19.9202,22.5425,18.567,20.8187,25.3703,22.88,23.115,31.1983,17.0267,33.0621,18.0595,26.9176,23.9469,19.9794,21.0985,22.6721,29.7572,28.2885,20.4171,20.1181,22.7349,23.8526,26.1394,24.4156,21.171,28.4155,21.4939,22.236,27.92,25.9013,18.6156,23.404,21.7539,34.355,20.9137,27.6351,33.7084,32.4269,19.2343,21.1717,29.8079,21.5831,20.2304,29.5155,25.1512,24.2161,21.8985,25.4424,26.2562,23.3,0
2026-01-16 19:00:00,17.2688,21.5582,24.3134,20.6301,23.0649,26.2804,23.752,24.5074,31.4473,20.4102,33.9853,18.02,30.3851,25.0078,21.6243,21.2503,25.1879,34.7926,31.5952,23.0241,21.6451,24.3876,25.4497,29.1801,25.669,21.0223,28.6441,24.8441,22.5142,29.3062,30.7958,20.0483,23.3236,22.2053,34.699,21.486,29.0723,33.6098,36.4743,20.4806,22.7121,30.0791,23.4478,21.265,34.6376,26.7976,25.0332,19.8682,26.5472,31.5849,20.13,0
2026-01-16 20:00:00,18.3067,23.8609,26.8597,22.0641,24.4446,28.4249,25.5191,28.2641,32.709,20.11,34.7657,20.9176,32.2982,28.6124,22.6438,24.3258,27.1454,33.5203,32.7034,21.8946,24.0584,26.1538,27.1749,28.102,28.045,22.7872,29.6983,25.0968,25.0418,31.622,33.327,21.6929,26.1868,24.1452,34.8209,21.7496,29.8377,35.163,35.3737,22.678,22.5947,32.9279,23.9837,25.1362,34.8877,31.0098,27.725,24.1516,30.2708,32.8781,21.52,0
2026-01-16 21:00:00,19.9167,25.6165,29.1613,23.6725,28.1148,30.264,28.2689,30.2243,33.0411,21.843,33.149,21.9512,32.5445,29.7678,23.9692,26.4691,29.4534,31.5619,32.4446,25.9665,24.6761,28.1147,31.9385,32.3079,29.0948,25.1006,33.9747,27.176,26.3188,35.145,31.4843,22.6981,27.3923,25.9402,32.8442,24.3448,32.9636,36.5797,34.3061,24.9435,25.9583,35.1474,27.232,28.6928,38.937,32.3968,28.8164,25.2796,30.5054,34.9005,31.2,0
2026-01-16 22:00:00,20.9384,27.558,31.0739,25.7997,28.6557,30.8478,29.6848,30.8111,34.1846,23.8318,31.9389,23.874,33.7513,32.1267,26.2369,27.5474,31.6709,35.3045,33.3965,28.6389,27.9483,30.2243,31.4686,33.2701,30.0012,26.3021,34.403,30.2082,28.4033,32.4743,36.4085,25.9811,31.2154,29.6651,30.1155,27.4831,33.2783,36.2465,35.8842,26.6105,29.8084,35.8913,27.5129,31.8472,35.2983,33.0638,31.0836,27.6089,36.6143,35.2639,38.33,0
2026-01-16 23:00:00,23.7898,29.1742,31.7313,29.3833,30.7196,33.0914,32.572,31.8603,32.464,25.8996,31.0679,25.91,33.3292,31.6774,28.1011,28.7646,33.5006,31.4848,35.5537,28.4038,28.7178,31.2846,31.2541,32.9102,33.2201,29.6315,34.5192,32.3829,30.8216,33.5293,36.4833,27.3109,32.4489,29.6931,31.4361,29.3709,35.0085,35.1047,33.7406,27.3026,30.1769,35.125,29.6201,30.9116,38.7728,37.0758,33.3044,28.2653,33.1091,36.7951,38.93,0
2026-01-17 00:00:00,25.757,31.5633,32.648,30.3367,32.4157,32.816,32.2592,33.7728,31.4476,27.193,30.1266,26.6122,32.8191,33.6401,29.1965,31.4706,33.7018,32.6389,32.8962,31.1675,32.5832,34.0829,33.8531,32.742,34.2369,30.2909,34.6025,30.8613,31.1966,32.6955,34.2033,29.9984,34.0436,30.7919,25.7387,30.9381,33.6231,32.0033,32.9523,31.3544,34.9683,36.6192,31.5941,33.4684,35.9427,35.1746,33.7285,33.3488,38.204,36.657,43.92,0
2026-01-17 01:00:00,28.2444,31.7685,32.6723,30.5804,32.6043,33.4322,32.4449,34.7274,28.2723,31.0463,27.1,29.8945,32.117,33.5358,31.6859,30.8034,33.1188,31.6094,33.5543,33.0148,33.2905,35.3127,33.3973,35.3894,35.0964,33.4123,35.3448,34.1186,32.671,33.7642,33.1094,32.381,33.7222,32.7706,22.8196,32.4888,33.0817,32.9046,33.1712,31.4471,35.82,34.8613,34.7424,34.9834,30.9288,36.1925,38.8066,31.6075,33.1672,38.5595,48.99,0
2026-01-17 02:00:00,30.1469,32.3582,32.9405,32.9453,32.2075,31.7995,32.0357,32.7933,28.1444,31.04,24.4522,32.1608,30.4918,33.0265,31.8586,33.6135,33.806,29.6427,30.8898,35.5706,33.1755,34.7785,33.3598,32.9565,33.9228,33.224,33.6383,36.9659,34.6744,32.4788,34.4885,32.1788,36.0962,36.4965,24.5975,34.2343,34.3101,31.5692,31.8337,34.1139,34.5836,32.9755,35.0454,34.9795,30.3844,34.7257,34.478,37.5336,38.7256,31.293,63.08,0
2026-01-17 03:00:00,32.4136,33.4234,31.7207,33.069,32.87,32.0321,32.9243,31.6391,26.1386,33.2007,21.9862,32.1363,29.802,34.0548,33.6131,33.0093,32.6625,28.3692,29.5397,36.205,34.3824,35.3037,34.0968,31.5829,32.5504,34.2431,32.6106,34.1162,36.9128,31.8376,30.2934,33.4249,32.1788,34.4989,20.0937,33.0504,33.9612,29.2437,27.8801,33.0881,35.2721,34.3538,34.5683,37.5523,30.5929,34.9283,36.63,35.9911,35.7274,33.0288,71.42,0
2026-01-17 04:00:00,32.9667,32.0123,31.2773,33.2006,33.0246,30.3633,31.6043,31.0596,21.8388,33.0195,20.3503,31.9623,26.7398,31.892,35.2794,36.3137,33.9007,25.8208,27.8076,33.0496,33.4803,32.2997,31.718,31.8349,31.8218,35.155,29.4721,34.4884,33.1304,29.3066,29.2683,36.0846,34.0058,35.6065,22.0144,37.421,30.6484,24.4822,26.1052,35.1513,38.4532,28.7301,36.3272,35.5378,25.6447,32.7146,35.7228,37.6536,34.683,31.0144,65.94,0
2026-01-17 05:00:00,32.7021,33.133,28.3241,33.1485,31.0019,27.6066,29.6257,29.5602,20.8244,33.1918,20.2915,34.0389,24.5288,28.9743,34.3418,33.8304,32.6794,24.541,23.6155,33.3271,35.0684,31.0178,29.3893,29.5709,32.3184,34.8275,26.2166,34.4501,32.0414,28.306,26.5282,34.1982,33.0136,33.9705,20.0897,34.6599,30.8627,25.2494,22.9636,36.2283,35.9973,28.728,36.2604,36.7036,24.7679,32.0851,35.2655,38.2104,29.7753,30.4295,71.56,0
2026-01-17 06:00:00,32.5236,30.5126,27.2092,32.329,29.0926,26.2246,29.5309,26.9322,20.0392,34.731,18.2898,33.6271,24.518,27.8376,32.1326,31.7511,29.7566,21.0821,22.1456,32.687,34.0974,30.4082,28.999,28.1275,28.7556,33.8043,26.7764,32.4781,32.8856,24.8606,25.9245,34.7278,29.2227,32.9254,19.6236,34.9645,28.2349,21.5512,22.7786,35.2184,33.8402,28.0148,34.7646,33.6524,21.8541,28.838,29.0348,36.7861,29.3565,29.5346,79.33,1
2026-01-17 07:00:00,32.6952,28.9338,25.5147,29.6795,28.261,23.9687,27.2005,26.4283,18.9392,32.5471,17.425,31.759,22.0461,26.8995,31.5309,31.129,27.9202,19.3656,21.6681,31.4936,31.7396,28.5586,27.6079,25.902,26.9491,32.0509,25.2363,29.0919,32.793,26.0349,25.5506,33.52,30.1425,33.1975,18.7924,35.0885,26.9071,17.9818,18.9209,33.0409,32.4466,21.8698,35.3321,31.0644,25.4002,27.544,28.3603,37.4369,27.3789,27.1595,73.29,0
2026-01-17 08:00:00,30.6989,26.3394,23.3742,28.3601,25.45,22.8524,24.6694,23.6353,17.3215,31.3473,17.224,32.1683,18.3515,23.426,29.2566,28.6869,25.3243,18.4221,19.4309,29.3394,30.7036,25.9553,24.9525,26.7481,24.9958,28.9064,22.0014,28.1472,29.9182,22.6247,22.5333,31.7057,27.4517,29.8461,19.208,32.8734,25.2818,19.823,19.9145,33.3853,30.5435,24.6224,32.5356,29.3354,22.6435,25.1914,27.9679,34.6824,25.5663,24.0762,71.25,1
2026-01-17 09:00:00,30.8531,24.5237,22.8357,26.0481,23.2634,19.5451,23.5271,20.9062,17.3889,29.9282,18.2216,30.5243,18.0499,21.3948,27.9407,25.0865,23.4035,19.4087,19.8421,26.277,27.3859,23.8716,20.1557,22.3794,22.6965,27.9896,21.6106,24.8226,26.5806,21.0778,21.7922,31.7709,26.2257,29.6164,20.9535,29.9496,24.0092,18.0912,19.7791,29.901,28.2883,23.3346,31.5267,26.5904,19.7962,23.3243,28.0044,32.6213,25.724,23.7896,69.2,1
2026-01-17 10:00:00,28.6999,22.4113,19.8435,24.6233,21.7,18.6976,21.2356,18.522,17.549,29.6319,18.9241,27.1624,18.1724,20.331,26.7534,23.4602,19.9423,17.7265,16.9448,24.1529,25.8643,21.0205,19.7871,20.8517,20.8565,25.7613,19.2055,22.9697,25.8455,20.202,19.2314,28.9866,25.9249,27.8608,21.9602,27.3888,21.6716,19.5927,17.3466,26.6476,24.8184,19.539,29.2298,28.4866,22.0768,21.3015,24.3161,30.2555,23.2868,22.5568,60.73,0
2026-01-17 11:00:00,25.8226,20.4666,17.7836,22.1219,20.367,17.4515,18.7594,19.2647,18.9092,27.2629,20.2876,27.5933,18.1273,19.4907,24.3772,22.8912,19.7396,19.593,18.7863,21.6611,24.2872,17.9509,19.6347,18.3099,19.2596,23.4794,18.8188,23.4305,21.8832,17.8728,19.213,26.1735,22.2548,25.479,26.3621,25.4249,19.5812,18.6217,18.7647,28.1816,23.722,20.1687,25.4701,26.5029,21.9543,20.8002,22.5057,28.0498,20.8474,21.7592,53.36,0
